pid,fid18_x,provcd18,urban18,gender_update,wa701code,wc3_b_2,ws3,ws4,ws5,ws602,ws604,wf501,wf502,wf601m,wf602m,wf603m,wf604m,wf801,wf802,wf803,wf804,wt1,wd503r,fincome1,fid18_y,tb4_a18_f,tb4_a18_m
130928105,130928,河北省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,是重点班,差,中,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,十分同意,不同意,不同意,不同意,否,不适用,120000.0,130928,初中,初中
130928106,130928,河北省,乡村,女,不适用,小学,普通小学,不适用,不适用,不适用,是重点班,优,优,很经常（每周5-7次）,经常（每周2-4次）,很经常（每周5-7次）,经常（每周2-4次）,十分同意,同意,同意,十分同意,否,不适用,120000.0,130928,初中,初中
130933401,130933,河北省,乡村,男,不适用,小学,普通小学,不适用,不适用,不适用,是重点班,优,优,偶尔（每周1次）,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,十分同意,同意,十分同意,同意,否,不适用,40700.0,130933,小学,初中
130933402,130933,河北省,乡村,女,不适用,小学,普通小学,不适用,不适用,是,是重点班,优,优,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,十分同意,同意,十分同意,十分同意,否,不适用,40700.0,130933,小学,初中
130935401,130935,河北省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,不同意,不同意,同意,不同意,否,不适用,222000.0,130935,初中,初中
130935601,130935,河北省,乡村,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,222000.0,130935,初中,初中
130937104,130937,河北省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,很少（每月1次）,很少（每月1次）,很经常（每周5-7次）,很少（每月1次）,十分同意,同意,十分同意,十分同意,否,不适用,72200.0,130937,初中,小学
130939401,130939,河北省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,差,经常（每周2-4次）,从不,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,十分同意,同意,是,1000,22000.0,130939,小学,初中
131160401,131160,安徽省,城镇,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,良,良,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,同意,同意,同意,否,4000,225015.0,131160,大学本科,大学本科
131160551,131160,安徽省,城镇,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,225015.0,131160,大学本科,大学本科
131160552,131160,安徽省,城镇,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,225015.0,131160,大学本科,大学本科
131269552,131269,贵州省,乡村,女,不适用,小学,普通小学,不适用,不适用,是,是重点班,良,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,同意,不同意,同意,否,不适用,55000.0,131269,初中,初中
131269553,131269,贵州省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用,55000.0,131269,初中,初中
131269601,131269,贵州省,乡村,男,苗族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,55000.0,131269,初中,初中
131582551,530218,云南省,乡村,女,哈尼族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,80825.0,530218,高中,大专
131890552,131890,江苏省,缺失,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,偶尔（每周1次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用,55000.0,131890,高中,初中
132051601,132051,陕西省,城镇,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,122400.0,132051,大专,大学本科
132055572,610257,陕西省,城镇,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,60000.0,610257,不适用,大专
132091551,132091,陕西省,城镇,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,40000.0,132091,大学本科,高中
132341502,132341,广东省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,偶尔（每周1次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,不同意,同意,不同意,否,不适用,58000.0,132341,初中,初中
132341551,132341,广东省,乡村,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,58000.0,132341,初中,初中
132716571,620695,甘肃省,乡村,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,160300.0,620695,大学本科,大专
132777552,664199,甘肃省,乡村,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,175005.0,664199,初中,大专
133123551,133123,甘肃省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用,80000.0,133123,不适用,大学本科
133392554,621517,甘肃省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,7720.0,621517,小学,初中
133678521,133678,广东省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,很经常（每周5-7次）,不适用,不适用,不适用,不适用,不适用,十分同意,否,不适用,20000.0,133678,不适用,小学
133957501,133957,广西壮族自治区,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,经常（每周2-4次）,经常（每周2-4次）,很少（每月1次）,同意,同意,同意,不同意,否,不适用,100000.0,133957,初中,初中
133957602,133957,广西壮族自治区,城镇,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,100000.0,133957,初中,初中
134674601,134674,河北省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,75000.0,134674,高中,高中
134723411,134723,河北省,城镇,女,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,不同意,同意,同意,否,不适用,50000.0,134723,高中,初中
134723601,134723,河北省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,50000.0,134723,高中,初中
134897401,134897,云南省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,十分同意,否,不适用,150000.0,134897,大学本科,大学本科
134897601,134897,云南省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,150000.0,134897,大学本科,大学本科
134903571,134903,河北省,城镇,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,是,10000,160800.0,134903,硕士,大专
134986571,611358,河北省,城镇,男,不适用,托儿所,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,很少（每月1次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用,,611358,大专,高中
135014551,130882,河北省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,200000.0,130882,不适用,高中
135165502,135165,四川省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,经常（每周2-4次）,很少（每月1次）,经常（每周2-4次）,很少（每月1次）,不同意,不同意,同意,不同意,否,不适用,120000.0,135165,高中,初中
135165551,135165,四川省,城镇,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,120000.0,135165,高中,初中
135379502,135379,浙江省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,不是重点班,优,优,很少（每月1次）,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,同意,不同意,否,不适用,80000.0,135379,初中,初中
135821551,135821,贵州省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很少（每月1次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,不同意,否,不适用,19300.0,135821,小学,初中
135921601,135921,云南省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,94000.0,135921,不适用,大专
136103502,136103,甘肃省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,很经常（每周5-7次）,同意,不同意,同意,不同意,否,不适用,51500.0,136103,初中,高中
136182551,136182,云南省,城镇,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,104000.0,136182,初中,初中
136660521,610235,陕西省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用,60000.0,610235,高中,大专
137444521,620628,甘肃省,乡村,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,同意,否,不适用,60000.0,620628,文盲/半文盲,小学
137575601,137575,辽宁省,城镇,男,满族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,50000.0,137575,大学本科,初中
