pid,fid18,provcd18,urban18,gender_update,wa701code,wc3_b_2,ws3,ws4,ws5,ws602,ws604,wf501,wf502,wf601m,wf602m,wf603m,wf604m,wf801,wf802,wf803,wf804,wt1,wd503r
320176105,320176,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,差,从不,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,同意,不同意,不同意,不同意,否,0
320176106,320176,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,很少（每月1次）,偶尔（每周1次）,偶尔（每周1次）,偶尔（每周1次）,同意,不同意,不同意,同意,否,不适用
320186105,320186,江苏省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,不是重点班,中,中,很经常（每周5-7次）,偶尔（每周1次）,经常（每周2-4次）,很少（每月1次）,不同意,同意,不同意,不同意,否,不适用
320191103,320191,江苏省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,不是重点班,中,中,从不,偶尔（每周1次）,经常（每周2-4次）,很少（每月1次）,同意,既不同意也不反对,十分不同意,不同意,否,不适用
320191104,320191,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,不适用,很少（每月1次）,偶尔（每周1次）,从不,同意,不同意,不同意,同意,否,不适用
320195107,320195,江苏省,城镇,女,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,良,很少（每月1次）,很少（每月1次）,从不,从不,同意,不同意,同意,同意,是,1000
320195401,320195,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,中,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,经常（每周2-4次）,不同意,不同意,同意,不同意,是,3000
320195402,320195,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,是,是重点班,中,中,偶尔（每周1次）,很少（每月1次）,经常（每周2-4次）,很少（每月1次）,十分同意,不同意,同意,同意,否,不适用
320202109,805280,江苏省,城镇,女,不适用,初中,不适用,普通初中,不适用,不适用,就读学校没有重点班和非重点班的区分,中,差,从不,偶尔（每周1次）,经常（每周2-4次）,从不,不同意,不同意,同意,不同意,否,不适用
320202110,805280,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,同意,同意,否,5600
320215105,320215,江苏省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,是重点班,良,差,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,不同意,不同意,同意,不同意,否,不适用
320218104,320218,江苏省,城镇,女,不适用,初中,不适用,普通初中,不适用,是,就读学校没有重点班和非重点班的区分,中,中,偶尔（每周1次）,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,十分不同意,不同意,同意,不同意,否,不适用
320218105,320218,江苏省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,偶尔（每周1次）,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,同意,不同意,同意,同意,是,2400
320218401,320218,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,偶尔（每周1次）,不同意,不同意,不同意,不同意,是,2000
320219401,320219,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,良,经常（每周2-4次）,很少（每月1次）,经常（每周2-4次）,偶尔（每周1次）,不同意,十分不同意,十分同意,十分不同意,是,不知道
320219501,320219,江苏省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,同意,不同意,同意,同意,否,不适用
320222108,320222,江苏省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,不适用,很少（每月1次）,很少（每月1次）,很少（每月1次）,同意,同意,同意,同意,是,4500
320222401,320222,江苏省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,差,不适用,很少（每月1次）,偶尔（每周1次）,很少（每月1次）,不同意,同意,同意,同意,是,4000
320224105,320224,江苏省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,偶尔（每周1次）,偶尔（每周1次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,不同意,不同意,不同意,是,10800
320224521,166289,江苏省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,偶尔（每周1次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,既不同意也不反对,同意,同意,否,不适用
320224551,320224,江苏省,城镇,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
320235551,320235,江苏省,乡村,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
320251111,364748,江苏省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,偶尔（每周1次）,同意,同意,同意,不同意,否,不适用
320252621,320252,江苏省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
320254401,147061,江苏省,城镇,女,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,优,很少（每月1次）,经常（每周2-4次）,很少（每月1次）,经常（每周2-4次）,同意,同意,十分同意,同意,是,45000
320256105,320256,江苏省,城镇,女,不适用,高中/中专/技校/职高,不适用,不适用,普通中专,不知道,就读学校没有重点班和非重点班的区分,良,良,不适用,经常（每周2-4次）,不适用,从不,同意,同意,既不同意也不反对,同意,否,0
320256401,320256,江苏省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,偶尔（每周1次）,很少（每月1次）,同意,不同意,不同意,不同意,否,不知道
320258551,320258,江苏省,城镇,男,汉族,托儿所,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
320261107,320261,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,良,经常（每周2-4次）,很少（每月1次）,从不,从不,不同意,同意,同意,不同意,是,10000
320266105,320266,江苏省,城镇,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,良,良,经常（每周2-4次）,经常（每周2-4次）,很少（每月1次）,很少（每月1次）,同意,同意,同意,不同意,是,30000
320270552,508393,江苏省,城镇,男,不适用,托儿所,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
320276621,320276,江苏省,缺失,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,是,16000
320277502,320277,江苏省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,是,14000
320281571,242633,江苏省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,从不,从不,同意,既不同意也不反对,同意,不同意,是,4800
320287601,320287,江苏省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
320314103,320314,江苏省,城镇,男,不适用,高中/中专/技校/职高,不适用,不适用,普通高中,是,是重点班,优,优,不适用,经常（每周2-4次）,偶尔（每周1次）,从不,既不同意也不反对,不同意,同意,十分同意,否,0
320326105,320326,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,差,不适用,很少（每月1次）,经常（每周2-4次）,从不,不同意,同意,同意,不同意,否,不适用
320327502,320327,江苏省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,偶尔（每周1次）,偶尔（每周1次）,既不同意也不反对,同意,同意,同意,是,2000
320328106,320328,江苏省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,不知道,良,良,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,很少（每月1次）,不同意,同意,不同意,同意,否,不适用
320329105,320329,江苏省,城镇,男,不适用,初中,不适用,普通初中,不适用,否,不是重点班,良,良,很经常（每周5-7次）,偶尔（每周1次）,很经常（每周5-7次）,偶尔（每周1次）,同意,不同意,同意,不同意,否,不适用
320332105,320332,江苏省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,中,中,很经常（每周5-7次）,很经常（每周5-7次）,从不,从不,同意,同意,同意,同意,是,不知道
320332401,320332,江苏省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,从不,同意,同意,同意,不同意,是,4800
320337105,157866,江苏省,城镇,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,中,良,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用
320337106,157866,江苏省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,偶尔（每周1次）,十分同意,同意,不同意,不同意,否,不适用
320350502,320350,江苏省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
