pid,fid18,tb4_a18_f,tb4_a18_m
500367105,643607,小学,小学
500367531,643607,文盲/半文盲,不适用
643830601,643830,不适用,不适用
510265103,643830,小学,文盲/半文盲
643908601,643908,不适用,不适用
510359106,643908,文盲/半文盲,文盲/半文盲
510528108,644071,文盲/半文盲,小学
510912103,644274,不适用,不适用
510912104,644274,不适用,不适用
520164103,644513,文盲/半文盲,文盲/半文盲
520291401,644605,初中,初中
520291103,644605,不适用,不适用
520291102,644605,不适用,不适用
520548103,644820,文盲/半文盲,文盲/半文盲
520576103,644846,初中,文盲/半文盲
644894601,644894,初中,缺失
644894602,644894,不适用,不适用
530051104,644894,文盲/半文盲,初中
530055104,644897,小学,初中
530243102,645057,文盲/半文盲,文盲/半文盲
530243101,645057,文盲/半文盲,不适用
530329104,645136,文盲/半文盲,文盲/半文盲
620147104,645724,高中,初中
645810601,645810,不适用,不适用
620239103,645810,初中,文盲/半文盲
620306101,645866,不适用,不适用
620504101,646029,不适用,文盲/半文盲
620964106,646397,小学,小学
621019103,646449,小学,文盲/半文盲
621099103,646521,初中,文盲/半文盲
621247105,646643,初中,文盲/半文盲
621285103,646675,文盲/半文盲,初中
621332103,646715,小学,文盲/半文盲
621517104,646842,文盲/半文盲,文盲/半文盲
646980601,646980,不适用,不适用
621666103,646980,大专,高中
621673103,646987,初中,高中
410735106,647525,不适用,不适用
410735104,647525,高中,文盲/半文盲
647824601,647824,不适用,不适用
120008103,647824,大学本科,初中
441915104,648021,初中,小学
130041105,648078,文盲/半文盲,不适用
130042103,648079,小学,文盲/半文盲
130224502,648227,大专,大专
130224431,648227,不适用,不适用
130224103,648227,小学,高中
130556105,648462,初中,高中
130556401,648462,初中,高中
130556104,648462,小学,小学
130556101,648462,小学,文盲/半文盲
130579521,648479,小学,小学
130579622,648479,小学,小学
130579432,648479,不适用,不适用
130579104,648479,小学,文盲/半文盲
648511602,648511,高中,大专
648511601,648511,不适用,不适用
130617105,648511,初中,小学
130714104,648588,小学,不适用
130727501,648601,不适用,不适用
130727104,648601,小学,小学
130809621,648658,初中,文盲/半文盲
648658601,648658,初中,初中
130809103,648658,初中,初中
130811103,648660,初中,初中
648852401,648852,大专,初中
648852431,648852,初中,小学
440788103,648852,不适用,文盲/半文盲
648852433,648852,不适用,文盲/半文盲
648852432,648852,不适用,不适用
140105401,648998,初中,初中
648998601,648998,不适用,不适用
140105102,648998,初中,小学
140132551,649024,不适用,不适用
140132105,649024,初中,小学
140179621,649057,大专,大专
649057601,649057,不适用,不适用
140179103,649057,小学,初中
140197103,649074,初中,初中
649103601,649103,不适用,不适用
140229106,649103,小学,小学
140320621,649170,不适用,小学
649170601,649170,不适用,不适用
140726103,649448,文盲/半文盲,文盲/半文盲
649450603,649450,缺失,初中
649450602,649450,缺失,初中
140728106,649450,小学,不适用
649450601,649450,不适用,不适用
169532504,649970,高中,小学
410936104,649970,小学,文盲/半文盲
169532503,649970,不适用,不适用
430590103,650292,初中,高中
210099401,650657,初中,初中
210099501,650657,不适用,不适用
210099103,650657,高中,文盲/半文盲
210730106,651099,小学,高中
210730621,651099,小学,高中
651099601,651099,不适用,不适用
210730102,651099,初中,文盲/半文盲
210750105,651116,不知道,不知道
210750103,651116,初中,初中
210887102,651236,不适用,不适用
210887101,651236,不适用,不适用
210905103,651252,初中,初中
211222103,651478,小学,初中
211386103,651604,小学,小学
651643601,651643,不适用,不适用
211429102,651643,文盲/半文盲,文盲/半文盲
651690601,651690,不适用,不适用
211482103,651690,初中,初中
211902401,652005,初中,小学
211902104,652005,小学,小学
211902103,652005,高中,高中
652059601,652059,不适用,不适用
211959101,652059,小学,小学
220022102,652197,初中,小学
220102104,652269,文盲/半文盲,文盲/半文盲
220102103,652269,文盲/半文盲,文盲/半文盲
220164103,652309,初中,高中
220193103,652334,小学,小学
220271103,652394,初中,高中
653049602,653049,小学,初中
653049601,653049,不适用,不适用
230504103,653049,初中,文盲/半文盲
220083101,653301,不适用,不知道
311587103,654805,初中,初中
311587104,654805,初中,初中
210473104,655011,不适用,不适用
312110105,655140,初中,初中
312110104,655140,不知道,不知道
312110103,655140,小学,文盲/半文盲
310801102,655202,不适用,不适用
310801101,655202,不适用,不适用
410827109,655700,初中,初中
410827108,655700,初中,初中
410827105,655700,初中,小学
410827102,655700,小学,文盲/半文盲
330091104,655793,初中,小学
330178103,655848,初中,初中
655909601,655909,不适用,不适用
330266104,655909,初中,初中
330339106,655954,大专,高中
330339501,655954,大专,高中
330339103,655954,文盲/半文盲,小学
330339105,655954,不适用,不适用
656018602,656018,大专,高中
656018601,656018,不适用,不适用
340041103,656018,初中,文盲/半文盲
340048102,656021,初中,小学
340377103,656273,小学,文盲/半文盲
350075104,656341,小学,文盲/半文盲
350190105,656425,不适用,不适用
350190104,656425,不适用,不适用
656545601,656545,不适用,不适用
360128103,656545,文盲/半文盲,初中
360178105,656584,小学,小学
656584601,656584,不适用,文盲/半文盲
360326552,656711,初中,高中
360326621,656711,初中,高中
360326622,656711,初中,高中
360326551,656711,不适用,不适用
360326101,656711,初中,小学
370465401,657148,初中,高中
370465431,657148,不适用,不适用
370465103,657148,文盲/半文盲,文盲/半文盲
370468621,657151,大学本科,大学本科
370468551,657151,不适用,不适用
370468106,657151,初中,文盲/半文盲
370496621,657176,大学本科,硕士
657176601,657176,不适用,不适用
370496103,657176,初中,文盲/半文盲
370563104,657235,小学,文盲/半文盲
410184105,657554,初中,初中
410184106,657554,初中,初中
410184621,657554,初中,初中
410184104,657554,文盲/半文盲,文盲/半文盲
410184103,657554,小学,小学
657617602,657617,不适用,不适用
410255621,657617,不适用,初中
657617601,657617,不适用,初中
410255107,657617,文盲/半文盲,小学
410267104,657627,大专,高中
410519104,657838,初中,文盲/半文盲
410678103,657970,初中,文盲/半文盲
658105602,658105,初中,初中
658105603,658105,初中,初中
658105601,658105,不适用,不适用
410846103,658105,不适用,不适用
410939103,658196,小学,文盲/半文盲
410941103,658198,初中,文盲/半文盲
410995104,658247,不适用,文盲/半文盲
410995103,658247,初中,文盲/半文盲
411038107,658287,高中,小学
411118103,658357,初中,小学
658376602,658376,大专,大专
658376601,658376,不适用,不适用
411140103,658376,初中,初中
411588104,658693,初中,文盲/半文盲
411763104,658843,小学,文盲/半文盲
411814432,658882,不适用,不适用
411814104,658882,高中,高中
420273621,659049,大专,高中
659049601,659049,不适用,不适用
420273103,659049,初中,高中
420296104,659069,初中,小学
659080601,659080,不适用,不适用
420309104,659080,高中,初中
420327552,659096,不适用,小学
420327553,659096,高中,小学
420327551,659096,不适用,不适用
420327101,659096,文盲/半文盲,文盲/半文盲
420331551,659100,初中,大专
420331104,659100,不适用,不适用
420331103,659100,文盲/半文盲,不适用
420394102,659150,高中,高中
430247106,659375,高中,高中
659375601,659375,高中,高中
430247105,659375,不适用,不适用
430720104,659670,高中,初中
440122102,659751,不适用,文盲/半文盲
440122101,659751,不适用,文盲/半文盲
659794401,659794,大专,大专
659794431,659794,不适用,文盲/半文盲
140077103,659794,初中,不适用
659794551,659794,不适用,不适用
440273103,659829,高中,不适用
440364103,659905,小学,初中
659961602,659961,大专,大专
659961601,659961,不适用,不适用
440427105,659961,小学,文盲/半文盲
440460601,659993,不适用,小学
440475103,660006,高中,初中
440537107,660052,文盲/半文盲,小学
440653621,660150,不适用,高中
440653103,660150,文盲/半文盲,小学
441260521,660541,大学本科,大专
660541601,660541,不适用,不适用
441260103,660541,高中,初中
441264103,660545,初中,初中
660643601,660643,不适用,不适用
441394103,660643,文盲/半文盲,文盲/半文盲
441406401,660651,初中,初中
441406551,660651,初中,初中
441406431,660651,不适用,不适用
441406102,660651,不适用,小学
441411102,660654,小学,小学
441481621,660702,大学本科,大专
660702601,660702,不适用,不适用
441481103,660702,初中,小学
441614621,660793,小学,初中
660793601,660793,不适用,不适用
441614105,660793,小学,文盲/半文盲
660815602,660815,初中,小学
660815601,660815,不适用,不适用
441644104,660815,高中,不适用
441666104,660830,小学,小学
441829104,660943,大专,大专
441893107,660997,初中,初中
441915103,661011,初中,小学
441930104,661025,不知道,不知道
441930102,661025,小学,小学
442007105,661087,初中,初中
450325103,661343,小学,小学
500143106,661444,初中,高中
500143105,661444,初中,高中
500143104,661444,文盲/半文盲,文盲/半文盲
500143103,661444,文盲/半文盲,文盲/半文盲
500175109,661473,初中,初中
500175401,661473,初中,初中
661473602,661473,不适用,不适用
661473601,661473,不适用,不适用
661690601,661690,不适用,大专
510121104,661690,文盲/半文盲,初中
510141103,661703,大专,大专
510337105,661857,高中,文盲/半文盲
510365521,661882,初中,初中
661882601,661882,初中,初中
510365501,661882,不适用,不适用
510365103,661882,文盲/半文盲,文盲/半文盲
510455104,661969,文盲/半文盲,文盲/半文盲
510455105,661969,文盲/半文盲,文盲/半文盲
510632105,662120,初中,初中
662231602,662231,高中,初中
662231601,662231,不适用,不适用
510898103,662231,文盲/半文盲,文盲/半文盲
510928501,662256,不适用,不适用
510928103,662256,初中,小学
510946571,662271,大学本科,硕士
662271601,662271,不适用,不适用
510946103,662271,小学,文盲/半文盲
510991101,662311,不适用,不适用
312326106,662446,大学本科,大学本科
312326104,662446,初中,初中
312326103,662446,大专,高中
520322107,662597,初中,文盲/半文盲
520322105,662597,初中,文盲/半文盲
520322106,662597,初中,文盲/半文盲
520322104,662597,文盲/半文盲,文盲/半文盲
520322103,662597,初中,文盲/半文盲
520395109,662654,文盲/半文盲,小学
520395110,662654,文盲/半文盲,小学
520395108,662654,初中,文盲/半文盲
520395107,662654,文盲/半文盲,文盲/半文盲
520395103,662654,不适用,不适用
520395102,662654,不适用,不适用
520412107,662668,初中,小学
520412105,662668,初中,文盲/半文盲
520412104,662668,小学,文盲/半文盲
520424105,662678,文盲/半文盲,文盲/半文盲
520539103,662781,文盲/半文盲,文盲/半文盲
530055103,662866,小学,初中
530058621,662869,初中,文盲/半文盲
662869601,662869,不适用,不适用
